"ENSMBL.ID"	"log2FoldChange"	"padj"	"ENTREZID"	"SYMBOL"	"GENENAME"
"ENSG00000165621"	-1.4575892224966	4.0368807639607e-23	27199	"OXGR1"	"oxoglutarate receptor 1"
"ENSG00000165626"	-0.46702273288067	3.86718483861267e-11	222389	"BEND7"	"BEN domain containing 7"
"ENSG00000165629"	0.429526973699067	4.33879420552488e-27	509	"ATP5C1"	"ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1"
"ENSG00000165630"	0.197816189585567	4.37812546737598e-06	8559	"PRPF18"	"pre-mRNA processing factor 18"
"ENSG00000165632"	-0.246273597283844	4.7827953116247e-09	83860	"TAF3"	"TATA-box binding protein associated factor 3"
"ENSG00000165633"	-0.422833033864112	1.09745342878735e-13	196740	"VSTM4"	"V-set and transmembrane domain containing 4"
"ENSG00000165637"	0.353557447734259	7.8603027340254e-23	7417	"VDAC2"	"voltage dependent anion channel 2"
"ENSG00000165644"	0.95659702628733	1.31117181950703e-23	118881	"COMTD1"	"catechol-O-methyltransferase domain containing 1"
"ENSG00000165646"	-0.675073620956761	2.80198824158932e-23	6571	"SLC18A2"	"solute carrier family 18 member A2"
"ENSG00000165650"	0.0587995816865952	0.321779141229185	118987	"PDZD8"	"PDZ domain containing 8"
"ENSG00000165655"	0.17005348471485	0.0356317016009123	84858	"ZNF503"	"zinc finger protein 503"
"ENSG00000165660"	0.0674026173547453	0.0932097625316546	23172	"FAM175B"	"family with sequence similarity 175 member B"
"ENSG00000165661"	-0.257013401368928	3.71824121116226e-10	169714	"QSOX2"	"quiescin sulfhydryl oxidase 2"
"ENSG00000165669"	-0.158002088087306	0.00141427035530082	63877	"FAM204A"	"family with sequence similarity 204 member A"
"ENSG00000165671"	0.195091469100713	1.51914996205749e-08	64324	"NSD1"	"nuclear receptor binding SET domain protein 1"
"ENSG00000165672"	-0.0502803151282632	0.231507287520581	10935	"PRDX3"	"peroxiredoxin 3"
"ENSG00000165675"	0.20979413206857	3.00140066876196e-13	10495	"ENOX2"	"ecto-NOX disulfide-thiol exchanger 2"
"ENSG00000165678"	0.407101005158136	2.85099140147497e-32	27069	"GHITM"	"growth hormone inducible transmembrane protein"
"ENSG00000165684"	0.0185182899035752	0.79003476464255	6621	"SNAPC4"	"small nuclear RNA activating complex polypeptide 4"
"ENSG00000165688"	0.191643059218185	5.32870885925267e-05	23203	"PMPCA"	"peptidase, mitochondrial processing alpha subunit"
"ENSG00000165689"	0.470903098837469	9.44648773233502e-31	10807	"SDCCAG3"	"serologically defined colon cancer antigen 3"
"ENSG00000165695"	-0.457800778198412	3.28476809135653e-11	158067	"AK8"	"adenylate kinase 8"
"ENSG00000165698"	-0.441169022977319	1.44270936511875e-13	11092	"SPACA9"	"sperm acrosome associated 9"
"ENSG00000165699"	-0.10098872445365	0.0660763923318353	7248	"TSC1"	"tuberous sclerosis 1"
"ENSG00000165704"	0.474201708316925	3.12540688138707e-18	3251	"HPRT1"	"hypoxanthine phosphoribosyltransferase 1"
"ENSG00000165714"	0.516829455935476	1.63540078405428e-32	118426	"BORCS5"	"BLOC-1 related complex subunit 5"
"ENSG00000165716"	-0.560058483181405	2.28117633941809e-14	138311	"FAM69B"	"family with sequence similarity 69 member B"
"ENSG00000165724"	0.424927446688443	3.55710499236307e-16	116225	"ZMYND19"	"zinc finger MYND-type containing 19"
"ENSG00000165730"	0.184210579116757	0.0396456779869346	219736	"STOX1"	"storkhead box 1"
"ENSG00000165731"	-0.644378097131994	1.87804477075821e-19	5979	"RET"	"ret proto-oncogene"
"ENSG00000165732"	1.05630056373701	1.57783169013043e-60	9188	"DDX21"	"DExD-box helicase 21"
"ENSG00000165733"	0.355249870859599	2.67838517142725e-33	9790	"BMS1"	"BMS1, ribosome biogenesis factor"
"ENSG00000165752"	0.00475121119151129	0.941105416342952	282974	"STK32C"	"serine/threonine kinase 32C"
"ENSG00000165757"	-0.467513084503177	3.19120396500552e-12	57608	"KIAA1462"	"KIAA1462"
"ENSG00000165775"	0.0801189744695819	0.0141488443229151	65991	"FUNDC2"	"FUN14 domain containing 2"
"ENSG00000165782"	-0.0911060872819406	0.0186889006797479	90809	"TMEM55B"	"transmembrane protein 55B"
"ENSG00000165792"	0.0261973334139344	0.689059646755559	64745	"METTL17"	"methyltransferase like 17"
"ENSG00000165794"	0.783530891248346	6.58791745888047e-34	29986	"SLC39A2"	"solute carrier family 39 member 2"
"ENSG00000165795"	-0.0751059558960474	0.102145703899489	57447	"NDRG2"	"NDRG family member 2"
"ENSG00000165799"	1.39965851488795	1.53488423062e-53	84659	"RNASE7"	"ribonuclease A family member 7"
"ENSG00000165801"	-0.705208652372932	2.5845476987208e-42	55701	"ARHGEF40"	"Rho guanine nucleotide exchange factor 40"
"ENSG00000165802"	-0.0400822709456541	0.442883788069217	26012	"NSMF"	"NMDA receptor synaptonuclear signaling and neuronal migration factor"
"ENSG00000165804"	0.378196200098652	6.58675661184465e-07	51222	"ZNF219"	"zinc finger protein 219"
"ENSG00000165806"	1.07927890681513	4.96892609634109e-118	840	"CASP7"	"caspase 7"
"ENSG00000165807"	-0.909093983314884	3.94136149341374e-32	145376	"PPP1R36"	"protein phosphatase 1 regulatory subunit 36"
"ENSG00000165810"	-0.918990545107288	3.19582855368819e-13	153579	"BTNL9"	"butyrophilin like 9"
"ENSG00000165813"	-0.0276885302322535	0.709723684356971	55088	"CCDC186"	"coiled-coil domain containing 186"
"ENSG00000165816"	-1.23468381584612	3.12977818022384e-59	340706	"VWA2"	"von Willebrand factor A domain containing 2"
"ENSG00000165819"	-0.248022791556691	0.000818201791751453	56339	"METTL3"	"methyltransferase like 3"
"ENSG00000165821"	-0.998693787204295	1.03349381705931e-65	6297	"SALL2"	"spalt like transcription factor 2"
"ENSG00000165832"	0.328857219029525	8.64503152741035e-08	142940	"TRUB1"	"TruB pseudouridine synthase family member 1"
"ENSG00000165837"	0.15227136516898	0.00601686432268638	220081	"ERICH6B"	"glutamate rich 6B"
"ENSG00000165861"	-0.371750459138842	1.49816015382505e-18	53349	"ZFYVE1"	"zinc finger FYVE-type containing 1"
"ENSG00000165868"	-0.797104727864193	1.09736505059808e-53	259217	"HSPA12A"	"heat shock protein family A (Hsp70) member 12A"
"ENSG00000165874"	-0.0244954200254237	0.751249545696402	414241	"FAM35BP"	"family with sequence similarity 35, member A pseudogene"
"ENSG00000165879"	-0.00509010339611329	0.938382628559836	10023	"FRAT1"	"FRAT1, WNT signaling pathway regulator"
"ENSG00000165886"	-0.447275331533775	1.05778016626533e-07	80019	"UBTD1"	"ubiquitin domain containing 1"
"ENSG00000165891"	1.55937991519733	1.208439916161e-86	144455	"E2F7"	"E2F transcription factor 7"
"ENSG00000165895"	-0.351636301463392	1.04244722704252e-06	143872	"ARHGAP42"	"Rho GTPase activating protein 42"
"ENSG00000165898"	0.0637850096309103	0.0722814017597354	122961	"ISCA2"	"iron-sulfur cluster assembly 2"
"ENSG00000165905"	-0.30393997816725	2.49356704867382e-05	120071	"LARGE2"	"LARGE xylosyl- and glucuronyltransferase 2"
"ENSG00000165912"	0.348441544115436	1.36069074017575e-06	29763	"PACSIN3"	"protein kinase C and casein kinase substrate in neurons 3"
"ENSG00000165914"	0.468425122675886	3.24665118864435e-45	145567	"TTC7B"	"tetratricopeptide repeat domain 7B"
"ENSG00000165915"	0.0593132603083861	0.355676545318002	91252	"SLC39A13"	"solute carrier family 39 member 13"
"ENSG00000165916"	0.442664519864508	2.59068422166118e-20	5702	"PSMC3"	"proteasome 26S subunit, ATPase 3"
"ENSG00000165929"	1.01718548780779	1.87508476335057e-57	123036	"TC2N"	"tandem C2 domains, nuclear"
"ENSG00000165934"	0.526490511268062	1.36188001735002e-30	53981	"CPSF2"	"cleavage and polyadenylation specific factor 2"
"ENSG00000165943"	-0.707063442547749	2.45147632274766e-127	64112	"MOAP1"	"modulator of apoptosis 1"
"ENSG00000165948"	-0.104479617940867	0.088620502162593	122509	"IFI27L1"	"interferon alpha inducible protein 27 like 1"
"ENSG00000165949"	3.7753644394895	2.4189062831416e-222	3429	"IFI27"	"interferon alpha inducible protein 27"
"ENSG00000165953"	-2.21686997609867	9.41166077883093e-70	145264	"SERPINA12"	"serpin family A member 12"
"ENSG00000165959"	-0.426920336976001	4.05581819577585e-12	79789	"CLMN"	"calmin"
"ENSG00000165966"	-1.94487374785841	9.35354684088495e-32	29951	"PDZRN4"	"PDZ domain containing ring finger 4"
"ENSG00000165983"	-0.274419983395478	4.89216228294771e-07	9317	"PTER"	"phosphotriesterase related"
"ENSG00000165995"	-1.13377937864055	1.18164985020961e-48	783	"CACNB2"	"calcium voltage-gated channel auxiliary subunit beta 2"
"ENSG00000165996"	0.351097762141188	1.75264763802675e-05	9200	"HACD1"	"3-hydroxyacyl-CoA dehydratase 1"
"ENSG00000165997"	1.29246409546616	2.33764400213668e-53	221079	"ARL5B"	"ADP ribosylation factor like GTPase 5B"
"ENSG00000166002"	0.635384145579009	1.28903922740581e-24	56935	"SMCO4"	"single-pass membrane protein with coiled-coil domains 4"
"ENSG00000166004"	0.246150015092876	0.00794735129592376	85459	"CEP295"	"centrosomal protein 295"
"ENSG00000166012"	0.515776089488693	2.32803780302261e-12	79101	"TAF1D"	"TATA-box binding protein associated factor, RNA polymerase I subunit D"
"ENSG00000166016"	-0.609824044927365	5.57903931373894e-27	25841	"ABTB2"	"ankyrin repeat and BTB domain containing 2"
"ENSG00000166024"	0.522504695042919	6.4310004954135e-33	27291	"R3HCC1L"	"R3H domain and coiled-coil containing 1 like"
"ENSG00000166025"	0.0252115246433	0.475475804480276	154810	"AMOTL1"	"angiomotin like 1"
"ENSG00000166033"	-0.299308597342915	1.20649558252278e-06	5654	"HTRA1"	"HtrA serine peptidase 1"
"ENSG00000166035"	-0.574571736648208	2.31952149795438e-10	3990	"LIPC"	"lipase C, hepatic type"
"ENSG00000166037"	-0.058289217171284	0.268391925386209	9702	"CEP57"	"centrosomal protein 57"
"ENSG00000166046"	-0.188519694763184	0.00119868008823036	255394	"TCP11L2"	"t-complex 11 like 2"
"ENSG00000166068"	-0.0572787241146919	0.411877086535147	161742	"SPRED1"	"sprouty related EVH1 domain containing 1"
"ENSG00000166073"	0.173621809658755	0.011685847714519	11245	"GPR176"	"G protein-coupled receptor 176"
"ENSG00000166086"	-0.831627641431886	2.24654818730414e-56	83700	"JAM3"	"junctional adhesion molecule 3"
"ENSG00000166105"	1.11597150174539	1.48212270060171e-59	112937	"GLB1L3"	"galactosidase beta 1 like 3"
"ENSG00000166106"	-0.644489100523461	6.97737494666159e-11	170689	"ADAMTS15"	"ADAM metallopeptidase with thrombospondin type 1 motif 15"
"ENSG00000166123"	0.828360663556278	6.74354433830382e-35	84706	"GPT2"	"glutamic--pyruvic transaminase 2"
"ENSG00000166126"	0.0606905049561406	0.157618653987736	81693	"AMN"	"amnion associated transmembrane protein"
"ENSG00000166128"	0.0819019664434314	0.270386585066274	51762	"RAB8B"	"RAB8B, member RAS oncogene family"
"ENSG00000166130"	0.230393417211514	0.00128957349113314	121457	"IKBIP"	"IKBKB interacting protein"
"ENSG00000166133"	0.0349463192623365	0.52524386381427	27079	"RPUSD2"	"RNA pseudouridylate synthase domain containing 2"
"ENSG00000166135"	-0.19553387018031	1.37334059984446e-11	55662	"HIF1AN"	"hypoxia inducible factor 1 alpha subunit inhibitor"
"ENSG00000166136"	0.239492036430961	0.000185327661398954	4714	"NDUFB8"	"NADH:ubiquinone oxidoreductase subunit B8"
"ENSG00000166140"	0.0955812431066011	0.0785873953234218	84936	"ZFYVE19"	"zinc finger FYVE-type containing 19"
"ENSG00000166145"	0.247576930026857	1.97507363473699e-05	6692	"SPINT1"	"serine peptidase inhibitor, Kunitz type 1"
"ENSG00000166147"	-0.15420697199705	0.193378159300374	2200	"FBN1"	"fibrillin 1"
"ENSG00000166148"	-0.554678189071944	1.43277388581248e-09	552	"AVPR1A"	"arginine vasopressin receptor 1A"
"ENSG00000166164"	0.130032106779005	1.00299804875402e-05	29117	"BRD7"	"bromodomain containing 7"
"ENSG00000166165"	-0.87002452026746	5.24674770695032e-25	1152	"CKB"	"creatine kinase B"
"ENSG00000166166"	0.102907236821857	0.135067179448934	115708	"TRMT61A"	"tRNA methyltransferase 61A"
"ENSG00000166167"	0.22675001587954	1.17812347752208e-10	8945	"BTRC"	"beta-transducin repeat containing E3 ubiquitin protein ligase"
"ENSG00000166169"	-0.0176326473089297	0.747198625693039	27343	"POLL"	"DNA polymerase lambda"
"ENSG00000166170"	-0.0984405458823849	0.0127784994062516	9529	"BAG5"	"BCL2 associated athanogene 5"
"ENSG00000166171"	0.223405825001137	2.98503468969557e-06	25911	"DPCD"	"deleted in primary ciliary dyskinesia homolog (mouse)"
"ENSG00000166173"	-1.06684142026502	1.47843715638828e-50	55323	"LARP6"	"La ribonucleoprotein domain family member 6"
"ENSG00000166181"	0.125191102933567	0.00648496674390127	8539	"API5"	"apoptosis inhibitor 5"
"ENSG00000166183"	1.92037880078593	5.53336332114586e-86	374569	"ASPG"	"asparaginase"
"ENSG00000166188"	-0.135608010137643	0.0225752516330049	57567	"ZNF319"	"zinc finger protein 319"
"ENSG00000166189"	0.0834827976457023	0.214472017379378	79803	"HPS6"	"HPS6, biogenesis of lysosomal organelles complex 2 subunit 3"
"ENSG00000166192"	0.189028317224652	0.013083832139219	123228	"SENP8"	"SUMO/sentrin peptidase family member, NEDD8 specific"
"ENSG00000166197"	0.707437629653444	4.7619393764801e-68	9221	"NOLC1"	"nucleolar and coiled-body phosphoprotein 1"
"ENSG00000166199"	0.112917179679947	0.00131719692191129	221120	"ALKBH3"	"alkB homolog 3, alpha-ketoglutaratedependent dioxygenase"
"ENSG00000166200"	0.527010295728671	1.60109851268614e-16	9318	"COPS2"	"COP9 signalosome subunit 2"
"ENSG00000166206"	-1.25189996291469	1.06849105798571e-17	2562	"GABRB3"	"gamma-aminobutyric acid type A receptor beta3 subunit"
"ENSG00000166224"	-0.14296141050394	8.40098185585637e-06	8879	"SGPL1"	"sphingosine-1-phosphate lyase 1"
"ENSG00000166225"	-0.0321220027158754	0.605904129035405	10818	"FRS2"	"fibroblast growth factor receptor substrate 2"
"ENSG00000166226"	0.718160710663978	8.36100829933703e-67	10576	"CCT2"	"chaperonin containing TCP1 subunit 2"
"ENSG00000166228"	-0.208525180023976	1.85180640517345e-06	5092	"PCBD1"	"pterin-4 alpha-carbinolamine dehydratase 1"
"ENSG00000166233"	-0.159117259572636	2.66114094452179e-05	25820	"ARIH1"	"ariadne RBR E3 ubiquitin protein ligase 1"
"ENSG00000166250"	-1.38368797657669	8.59624427284161e-43	79827	"CLMP"	"CXADR like membrane protein"
"ENSG00000166257"	-1.0120418676355	5.83728274928523e-73	55800	"SCN3B"	"sodium voltage-gated channel beta subunit 3"
"ENSG00000166260"	-0.0292632664923508	0.477191514161695	1353	"COX11"	"COX11, cytochrome c oxidase copper chaperone"
"ENSG00000166261"	0.0447193066954995	0.406146504628604	7753	"ZNF202"	"zinc finger protein 202"
"ENSG00000166262"	-0.12000390716833	0.0154982742197884	196951	"FAM227B"	"family with sequence similarity 227 member B"
"ENSG00000166263"	-0.0439930407900406	0.537289701741309	252983	"STXBP4"	"syntaxin binding protein 4"
"ENSG00000166265"	-0.313164077512325	3.79693710963136e-07	116159	"CYYR1"	"cysteine and tyrosine rich 1"
"ENSG00000166266"	0.118057101405908	0.0724169044899597	8065	"CUL5"	"cullin 5"
"ENSG00000166272"	0.15933174330098	5.58129494140113e-06	54838	"WBP1L"	"WW domain binding protein 1 like"
"ENSG00000166275"	-0.371086102813949	2.95862235719601e-15	119032	"BORCS7"	"BLOC-1 related complex subunit 7"
"ENSG00000166278"	0.631691339739679	3.60341934443123e-13	717	"C2"	"complement C2"
"ENSG00000166289"	-0.303949515336097	6.75226870924801e-05	79156	"PLEKHF1"	"pleckstrin homology and FYVE domain containing 1"
"ENSG00000166292"	-0.408044522454732	6.04395643741087e-07	55273	"TMEM100"	"transmembrane protein 100"
"ENSG00000166295"	-0.444305887343771	3.50357303544402e-33	119504	"ANAPC16"	"anaphase promoting complex subunit 16"
"ENSG00000166311"	0.499335310473028	6.96025417195212e-20	6609	"SMPD1"	"sphingomyelin phosphodiesterase 1"
"ENSG00000166313"	-0.833598302207382	1.24867398074971e-46	322	"APBB1"	"amyloid beta precursor protein binding family B member 1"
"ENSG00000166321"	-0.438103668802234	2.13332345217161e-11	25961	"NUDT13"	"nudix hydrolase 13"
"ENSG00000166326"	-0.0711296527208958	0.0628998986240051	54765	"TRIM44"	"tripartite motif containing 44"
"ENSG00000166333"	-0.445713423021689	6.72813721898794e-34	3611	"ILK"	"integrin linked kinase"
"ENSG00000166337"	-0.167121907564344	6.49301028740555e-07	6881	"TAF10"	"TATA-box binding protein associated factor 10"
"ENSG00000166340"	0.192138180772753	2.10953182144665e-05	1200	"TPP1"	"tripeptidyl peptidase 1"
"ENSG00000166341"	-0.938610212830532	3.67883110864527e-30	8642	"DCHS1"	"dachsous cadherin-related 1"
"ENSG00000166347"	-0.550697880680427	1.28771252179451e-15	1528	"CYB5A"	"cytochrome b5 type A"
"ENSG00000166348"	-0.930159181177199	3.15724291628152e-152	159195	"USP54"	"ubiquitin specific peptidase 54"
"ENSG00000166352"	-0.09626725314879	0.0950103140282472	119710	"C11orf74"	"chromosome 11 open reading frame 74"
"ENSG00000166377"	-0.278077172161454	1.72422432156107e-19	374868	"ATP9B"	"ATPase phospholipid transporting 9B (putative)"
"ENSG00000166387"	0.37771204092669	5.46253763704096e-30	8495	"PPFIBP2"	"PPFIA binding protein 2"
"ENSG00000166391"	-3.00851548228811	1.42873504251663e-32	80168	"MOGAT2"	"monoacylglycerol O-acyltransferase 2"
"ENSG00000166394"	1.03456301666285	3.60582364794835e-67	51700	"CYB5R2"	"cytochrome b5 reductase 2"
"ENSG00000166396"	0.846660917257742	2.48622094422054e-20	8710	"SERPINB7"	"serpin family B member 7"
"ENSG00000166398"	-0.125507172045487	6.45202874946154e-05	9710	"KIAA0355"	"KIAA0355"
"ENSG00000166401"	0.67967884898902	1.27689462363466e-39	5271	"SERPINB8"	"serpin family B member 8"
"ENSG00000166402"	-0.781248725345763	2.50082125636644e-32	7275	"TUB"	"tubby bipartite transcription factor"
"ENSG00000166405"	-0.687822068247491	3.89903643788861e-12	79608	"RIC3"	"RIC3 acetylcholine receptor chaperone"
"ENSG00000166407"	0.0594464681220448	0.568797258152031	4004	"LMO1"	"LIM domain only 1"
"ENSG00000166411"	0.541988692484894	3.61195972005602e-13	3419	"IDH3A"	"isocitrate dehydrogenase 3 (NAD(+)) alpha"
"ENSG00000166415"	-2.47296939998354	1.10132088349851e-95	256764	"WDR72"	"WD repeat domain 72"
"ENSG00000166426"	-1.1817193929361	1.28552509979631e-20	1381	"CRABP1"	"cellular retinoic acid binding protein 1"
"ENSG00000166428"	-1.06650581997377	1.77845738754068e-59	122618	"PLD4"	"phospholipase D family member 4"
"ENSG00000166432"	-0.840644432020574	6.81206215534183e-10	84460	"ZMAT1"	"zinc finger matrin-type 1"
"ENSG00000166435"	0.017807789686041	0.706113245039804	143570	"XRRA1"	"X-ray radiation resistance associated 1"
"ENSG00000166436"	-0.252094527444192	0.00168587327549944	9866	"TRIM66"	"tripartite motif containing 66"
"ENSG00000166439"	0.198317964413186	1.94316077213351e-06	254225	"RNF169"	"ring finger protein 169"
"ENSG00000166441"	0.0474020021308162	0.421716663119683	6157	"RPL27A"	"ribosomal protein L27a"
"ENSG00000166444"	0.327725776256793	2.16213772192723e-12	6764	"ST5"	"suppression of tumorigenicity 5"
"ENSG00000166446"	0.671477023364554	1.24563228919132e-27	124359	"CDYL2"	"chromodomain Y like 2"
"ENSG00000166451"	1.1339169557574	4.78648398143558e-134	55839	"CENPN"	"centromere protein N"
"ENSG00000166452"	0.0329233325342513	0.494227450617252	56672	"AKIP1"	"A-kinase interacting protein 1"
"ENSG00000166454"	0.293836921090958	2.69444193006823e-14	23300	"ATMIN"	"ATM interactor"
"ENSG00000166471"	0.245103428420814	0.000659094458878059	440026	"TMEM41B"	"transmembrane protein 41B"
"ENSG00000166473"	-0.691901263136676	3.73296054044181e-05	114780	"PKD1L2"	"polycystin 1 like 2 (gene/pseudogene)"
"ENSG00000166477"	0.687424641151397	4.57765040035427e-57	123169	"LEO1"	"LEO1 homolog, Paf1/RNA polymerase II complex component"
"ENSG00000166478"	0.000870649263073221	0.983326041967512	7702	"ZNF143"	"zinc finger protein 143"
"ENSG00000166479"	0.369332544525662	2.21859721736987e-08	54495	"TMX3"	"thioredoxin related transmembrane protein 3"
"ENSG00000166482"	-0.671955973193729	1.11254237401047e-12	4239	"MFAP4"	"microfibrillar associated protein 4"
"ENSG00000166483"	-0.876810793720872	7.61710848909986e-33	7465	"WEE1"	"WEE1 G2 checkpoint kinase"
"ENSG00000166484"	0.391995311894031	5.83026764557996e-17	5598	"MAPK7"	"mitogen-activated protein kinase 7"
"ENSG00000166501"	-1.05659142094072	7.43194111936165e-63	5579	"PRKCB"	"protein kinase C beta"
"ENSG00000166503"	-0.303641651984709	1.27965419340808e-06	50810	"HDGFRP3"	"hepatoma-derived growth factor, related protein 3"
"ENSG00000166507"	0.0496057589032101	0.252920269203881	8509	"NDST2"	"N-deacetylase and N-sulfotransferase 2"
"ENSG00000166508"	0.42479407531821	2.7454526291195e-19	4176	"MCM7"	"minichromosome maintenance complex component 7"
"ENSG00000166526"	-0.184343767267061	5.65213786084625e-11	7551	"ZNF3"	"zinc finger protein 3"
"ENSG00000166529"	-0.311016730532247	1.14488929237492e-19	7589	"ZSCAN21"	"zinc finger and SCAN domain containing 21"
"ENSG00000166532"	-0.243948296181332	4.34685229726079e-05	57494	"RIMKLB"	"ribosomal modification protein rimK like family member B"
"ENSG00000166535"	2.50662234959301	6.82132172375214e-193	144568	"A2ML1"	"alpha-2-macroglobulin like 1"
"ENSG00000166546"	-1.2841628452896	2.09190376348083e-33	146227	"BEAN1"	"brain expressed associated with NEDD4 1"
"ENSG00000166548"	-0.622155661784758	4.47556027879895e-46	7084	"TK2"	"thymidine kinase 2, mitochondrial"
"ENSG00000166557"	0.0123688567483371	0.813146092991875	23423	"TMED3"	"transmembrane p24 trafficking protein 3"
"ENSG00000166562"	0.409979952574617	1.63330485199879e-16	90701	"SEC11C"	"SEC11 homolog C, signal peptidase complex subunit"
"ENSG00000166575"	0.195595435763757	0.00506766221001979	65084	"TMEM135"	"transmembrane protein 135"
"ENSG00000166579"	0.63886367947966	1.07097683086317e-49	81565	"NDEL1"	"nudE neurodevelopment protein 1 like 1"
"ENSG00000166582"	-0.899898808414285	1.09692190144802e-31	201161	"CENPV"	"centromere protein V"
"ENSG00000166592"	-0.413213919628087	4.53726238834671e-05	6236	"RRAD"	"RRAD, Ras related glycolysis inhibitor and calcium channel regulator"
"ENSG00000166595"	0.219517967037821	0.00038155526375898	51647	"FAM96B"	"family with sequence similarity 96 member B"
"ENSG00000166598"	0.399735642741273	1.19756326770963e-17	7184	"HSP90B1"	"heat shock protein 90 beta family member 1"
"ENSG00000166619"	-0.0534145688428386	0.108091051881388	10904	"BLCAP"	"bladder cancer associated protein"
"ENSG00000166634"	0.780005249464493	1.96965332818282e-14	89777	"SERPINB12"	"serpin family B member 12"
"ENSG00000166669"	0.0658167375913166	0.437607581488598	80063	"ATF7IP2"	"activating transcription factor 7 interacting protein 2"
"ENSG00000166676"	0.411504282432685	4.66602571937521e-31	780776	"TVP23A"	"trans-golgi network vesicle protein 23 homolog A"
"ENSG00000166681"	0.148006115983373	0.000141001314504387	27018	"BEX3"	"brain expressed X-linked 3"
"ENSG00000166685"	-0.242099445883883	2.07331953514711e-38	9382	"COG1"	"component of oligomeric golgi complex 1"
"ENSG00000166689"	0.142387756263569	0.00425184619148594	144100	"PLEKHA7"	"pleckstrin homology domain containing A7"
"ENSG00000166704"	-0.884526995814176	6.6207297701645e-55	80095	"ZNF606"	"zinc finger protein 606"
"ENSG00000166710"	0.465535305123626	6.07825057470456e-26	567	"B2M"	"beta-2-microglobulin"
"ENSG00000166716"	0.0157321576036439	0.696248288591333	9640	"ZNF592"	"zinc finger protein 592"
"ENSG00000166734"	-0.407116548968614	2.24806240437323e-11	113201	"CASC4"	"cancer susceptibility 4"
"ENSG00000166736"	4.29908032055108	9.31453581173162e-122	3359	"HTR3A"	"5-hydroxytryptamine receptor 3A"
"ENSG00000166741"	-0.0138226815032958	0.907734828720741	4837	"NNMT"	"nicotinamide N-methyltransferase"
"ENSG00000166747"	0.239020201268112	7.51023725149366e-09	164	"AP1G1"	"adaptor related protein complex 1 gamma 1 subunit"
"ENSG00000166750"	0.634445578847613	1.55068127008422e-18	162394	"SLFN5"	"schlafen family member 5"
"ENSG00000166762"	-0.363932966802307	8.07235366856962e-06	117155	"CATSPER2"	"cation channel sperm associated 2"
"ENSG00000166770"	-1.55258364093957	3.07083429117752e-126	100128252	"ZNF667-AS1"	"ZNF667 antisense RNA 1 (head to head)"
"ENSG00000166780"	-0.644596355922577	1.95219765894549e-27	89927	"C16orf45"	"chromosome 16 open reading frame 45"
"ENSG00000166783"	-0.196920175659318	7.69004356211133e-07	9665	"MARF1"	"meiosis regulator and mRNA stability factor 1"
"ENSG00000166788"	0.550590350137823	1.24668040173651e-48	113174	"SAAL1"	"serum amyloid A like 1"
"ENSG00000166793"	-0.901555707245439	1.49810432904113e-28	219539	"YPEL4"	"yippee like 4"
"ENSG00000166794"	0.393606474117476	6.26572792750089e-15	5479	"PPIB"	"peptidylprolyl isomerase B"
"ENSG00000166797"	0.650970232943587	6.90778544204021e-50	84191	"FAM96A"	"family with sequence similarity 96 member A"
"ENSG00000166801"	0.094416448600691	0.206018189939657	63901	"FAM111A"	"family with sequence similarity 111 member A"
"ENSG00000166803"	1.89642094492323	2.39371830118106e-127	9768	"PCLAF"	"PCNA clamp associated factor"
"ENSG00000166813"	-0.403945934607632	7.07441343378274e-09	374654	"KIF7"	"kinesin family member 7"
"ENSG00000166816"	-1.51924678568405	6.24082773902146e-24	197257	"LDHD"	"lactate dehydrogenase D"
"ENSG00000166819"	-1.61275868371026	2.0333860343367e-11	5346	"PLIN1"	"perilipin 1"
"ENSG00000166821"	-1.01097674753377	1.01506197781358e-31	8800	"PEX11A"	"peroxisomal biogenesis factor 11 alpha"
"ENSG00000166822"	0.0848848915585002	0.104022079915707	124491	"TMEM170A"	"transmembrane protein 170A"
"ENSG00000166825"	-0.203728025307428	0.00458014623686568	290	"ANPEP"	"alanyl aminopeptidase, membrane"
"ENSG00000166828"	0.532319247459507	1.30184201402045e-09	6340	"SCNN1G"	"sodium channel epithelial 1 gamma subunit"
"ENSG00000166831"	-1.41356225519832	7.00840290658068e-55	348093	"RBPMS2"	"RNA binding protein with multiple splicing 2"
"ENSG00000166833"	0.148702368649871	0.0175768678876578	89797	"NAV2"	"neuron navigator 2"
"ENSG00000166839"	-0.647046051122679	8.8692918091712e-21	348094	"ANKDD1A"	"ankyrin repeat and death domain containing 1A"
"ENSG00000166845"	0.433187723412755	9.83405743446278e-07	162681	"C18orf54"	"chromosome 18 open reading frame 54"
"ENSG00000166847"	0.28653408671067	2.06655634964756e-28	84516	"DCTN5"	"dynactin subunit 5"
"ENSG00000166848"	-0.00843651204400422	0.798849498541058	54386	"TERF2IP"	"TERF2 interacting protein"
"ENSG00000166851"	1.94735805236186	1.17366718562024e-149	5347	"PLK1"	"polo like kinase 1"
"ENSG00000166855"	0.777572445108881	3.37742160497507e-74	10845	"CLPX"	"caseinolytic mitochondrial matrix peptidase chaperone subunit"
"ENSG00000166860"	0.00836231018460698	0.829832746892567	9880	"ZBTB39"	"zinc finger and BTB domain containing 39"
